sample_id,status,max_ram_kb,exec_time_ms,avg_cpu_percent,failed_to_parse,exit_status,nodes,unique_blocks,edges,mccabe,density,max_out_degree,max_in_degree,avg_out_degree,avg_in_degree,branching_nodes,merge_nodes,entry_points,exit_points,islands,cycles,detected_entry,reachable_nodes,total_nodes,max_depth,orphan_nodes,is_invalid,invalid_percentage,block_count
Contract_0x5766067108e534419ce13f05899bc3e3f4344948.evm,ok,16340,20,0.00,false,0,113,113,199,90,0.0157,2,73,1.76,1.76,91,2,2,5,1,false,block_0x0000,113,113,10,0,false,0.00,1164
Contract_0x576be77b1af41af31aacbf345ce7ea7e14ebd08c.evm,ok,13300,20,0.00,false,0,119,119,149,32,0.0106,5,8,1.25,1.25,48,16,1,23,0,true,block_0x0000,119,119,14,0,false,0.00,131
Contract_0x582679c300a5a2b63b370138a596f8a6a427278c.evm,ok,13416,10,0.00,false,0,151,151,177,28,0.0078,4,6,1.17,1.17,67,16,1,44,0,true,block_0x0000,151,151,23,0,false,0.00,151
Contract_0x5864c777697bf9881220328bf2f16908c9afcd7e.evm,ok,25712,90,66.67,false,0,398,398,472,76,0.0030,3,16,1.19,1.19,185,34,1,112,0,true,block_0x0000,398,398,43,0,false,0.00,417
Contract_0x58b942E23E1eD671413d149aFC5597D0d7202808.evm,ok,15744,20,50.00,false,0,245,245,274,31,0.0046,5,10,1.12,1.12,99,16,1,76,0,true,block_0x0000,245,245,31,0,false,0.00,247
Contract_0x59321ace77c8087ff8cb9f94c8384807e4fd8a3c.evm,ok,12496,10,0.00,false,0,94,94,106,14,0.0121,3,5,1.13,1.13,41,9,1,30,0,true,block_0x0000,94,94,17,0,false,0.00,93
Contract_0x594c87a86e86643cf3fedc7debdab10fd8ccdab2.evm,ok,12496,10,0.00,false,0,85,85,93,10,0.0130,2,4,1.09,1.09,41,6,1,33,0,false,block_0x0000,85,85,14,0,false,0.00,84
Contract_0x59637a3ad712406cd41cda1549be177c93330ee4.evm,ok,19256,20,50.00,false,0,270,270,322,54,0.0044,4,13,1.19,1.19,112,30,1,67,0,true,block_0x0000,270,270,42,0,false,0.00,326
Contract_0x59797f5768bcccae040aaaac7458fb22fa3f663d.evm,ok,12480,10,0.00,false,0,20,20,30,12,0.0789,2,10,1.50,1.50,14,2,1,4,0,false,block_0x0000,20,20,8,0,false,0.00,19
Contract_0x59a413b0dc16a6be63b351bf4dec73faa6850bff.evm,ok,20748,20,100.00,false,0,312,312,362,52,0.0037,4,11,1.16,1.16,144,27,1,98,0,true,block_0x0000,312,312,48,0,false,0.00,333
Contract_0x5Ac44ca5368698568d96437363BEcc8Cd84EF061.evm,ok,12656,10,0.00,false,0,108,108,128,22,0.0111,3,7,1.19,1.19,48,15,1,30,0,true,block_0x0000,108,108,20,0,false,0.00,109
Contract_0x5C0336451b65bf3a9cAF6A69D04007Efc6964E2e.evm,ok,14312,20,50.00,false,0,155,155,169,16,0.0071,4,7,1.09,1.09,71,7,1,60,0,false,block_0x0000,155,155,29,0,false,0.00,154
Contract_0x5F4599A9512372552d2b3AbEeB9F9095C7514576.evm,ok,31484,40,75.00,false,0,489,489,585,98,0.0025,2,24,1.20,1.20,209,75,1,113,0,true,block_0x0000,489,489,44,0,false,0.00,488
Contract_0x5a077C5857bf84C38477C7eB452aE9c3C35633bB.evm,ok,26084,30,66.67,false,0,480,480,581,103,0.0025,4,15,1.21,1.21,200,55,1,107,0,true,block_0x0000,480,480,28,0,false,0.00,813
Contract_0x5a244E7200539adC642438484AD0362ca99b838f.evm,ok,16292,20,50.00,false,0,287,287,350,65,0.0043,4,17,1.22,1.22,127,19,1,72,0,true,block_0x0000,287,287,45,0,false,0.00,340
Contract_0x5a86Fd48ADDB990bf06A55fa68331E751Bb19890.evm,ok,34212,50,80.00,false,0,821,821,942,123,0.0014,5,26,1.15,1.15,384,34,1,276,0,true,block_0x0000,821,821,44,0,false,0.00,1188
Contract_0x5b1e82622dcb2d877ddd969a467802ab07855ef4.evm,ok,13364,20,0.00,false,0,128,128,175,49,0.0108,4,18,1.37,1.37,59,14,1,15,0,true,block_0x0000,128,128,15,0,false,0.00,317
Contract_0x5b30658dabc353214793f049133e61164c56ba77.evm,ok,12484,10,0.00,false,0,43,43,50,9,0.0277,2,3,1.16,1.16,19,6,1,12,0,false,block_0x0000,43,43,10,0,false,0.00,42
Contract_0x5b8c347b2ed372342532f5f7e0d97b02fb3f898b.evm,ok,12732,10,0.00,false,0,138,138,165,29,0.0087,3,6,1.20,1.20,61,18,1,35,0,true,block_0x0000,138,138,22,0,false,0.00,166
Contract_0x5b9f6216c4917e875177bdc54a697feee6a60d17.evm,ok,29220,40,75.00,false,0,528,528,638,114,0.0023,5,17,1.21,1.21,240,41,2,146,1,true,block_0x0000,528,528,27,0,false,0.00,923
Contract_0x5bFFc2900258C392FF6107f9B37cf743EB3a5E95.evm,ok,12480,10,0.00,false,0,43,43,47,6,0.0260,2,2,1.09,1.09,19,5,1,15,0,true,block_0x0000,43,43,23,0,false,0.00,43
Contract_0x5c3c090a8677b46da26ce86274ac399e61c64daf.evm,ok,12668,10,0.00,false,0,100,100,124,26,0.0125,5,5,1.24,1.24,40,16,1,20,0,true,block_0x0000,100,100,24,0,false,0.00,101
Contract_0x5c5ca8c79bf69a5449f1f621215e9cfc91189cc5.evm,ok,17812,20,50.00,false,0,244,244,271,29,0.0046,5,5,1.11,1.11,112,19,1,89,0,true,block_0x0000,244,244,32,0,false,0.00,258
Contract_0x5c99759f77bc7e16fcc2ae107fef9bd8b8762bc5.evm,ok,19192,20,50.00,false,0,285,285,352,69,0.0043,5,14,1.24,1.24,111,27,1,53,0,true,block_0x0000,285,285,19,0,false,0.00,380
Contract_0x5cb2f04e6a63f38624cfca70955eaf5f215b8f4d.evm,ok,30104,50,60.00,false,0,756,756,990,236,0.0017,4,73,1.31,1.31,389,52,1,161,0,true,block_0x0000,756,756,36,0,false,0.00,1126
Contract_0x5cef8c37ab75fc56cd50e17692f39ac7bc189075.evm,ok,13924,10,0.00,false,0,132,132,161,31,0.0093,2,8,1.22,1.22,55,21,1,26,0,true,block_0x0000,132,132,19,0,false,0.00,134
Contract_0x5d18fe86bf42a3b2ddaebdf7fd8bc0578eab71f7.evm,ok,12492,10,0.00,false,0,31,31,31,2,0.0333,2,2,1.00,1.00,15,1,1,15,0,false,block_0x0000,31,31,16,0,false,0.00,30
Contract_0x5d4bb541eed49d0290730b4ab332aa46bd27d888.evm,ok,23748,30,66.67,false,0,353,353,424,73,0.0034,4,20,1.20,1.20,146,48,1,86,0,true,block_0x0000,353,353,50,0,false,0.00,370
Contract_0x5d63846de87179ebfed8b9c512d503c07516d94d.evm,ok,13048,10,0.00,false,0,120,120,147,29,0.0103,3,8,1.23,1.23,53,14,1,28,0,true,block_0x0000,120,120,16,0,false,0.00,137
Contract_0x5dcc6f5dc918fc399db0cb6cf3d160ae3bfb0c2f.evm,ok,17648,30,33.33,false,0,256,256,310,56,0.0047,5,13,1.21,1.21,117,24,1,69,0,true,block_0x0000,256,256,30,0,false,0.00,258
Contract_0x5e156645b572dae1c3a487173fa2dfaae3a1fa22.evm,ok,23624,40,50.00,false,0,433,433,539,110,0.0029,5,13,1.24,1.24,200,54,2,105,1,true,block_0x0000,433,433,42,0,false,0.00,593
Contract_0x5e488b5d545731668727d826e58a9d64e097827d.evm,ok,16256,20,50.00,false,0,232,232,257,27,0.0048,4,10,1.11,1.11,94,12,1,72,0,true,block_0x0000,232,232,29,0,false,0.00,242
Contract_0x5e8f10d4480fe6e1e3b96d5b9eb9592e17052bb5.evm,ok,13028,40,50.00,false,0,119,119,133,16,0.0095,2,10,1.12,1.12,56,6,1,42,0,false,block_0x0000,119,119,16,0,false,0.00,118
Contract_0x5ea75c520bf489b33a13f42284d3ade09f550648.evm,ok,13040,20,0.00,false,0,101,101,120,21,0.0119,2,6,1.19,1.19,51,11,1,32,0,false,block_0x0000,101,101,23,0,false,0.00,100
Contract_0x5eda6d58a96f2994ea836e3f398f4f563ed6fb2b.evm,ok,39672,70,85.71,false,0,677,677,923,248,0.0020,5,57,1.36,1.36,322,89,1,82,0,true,block_0x0000,677,677,39,0,false,0.00,1412
Contract_0x5facec6e543e1a4acf46f0dbe25d85e6cc48eaec.evm,ok,20212,20,50.00,false,0,293,293,339,48,0.0040,5,16,1.16,1.16,127,23,1,87,0,true,block_0x0000,293,293,30,0,false,0.00,305
Contract_0x603D3D9c51BA24757412aeB4cB4Fa58A35C7acDE.evm,ok,13912,20,0.00,false,0,129,129,153,26,0.0093,3,10,1.19,1.19,58,15,1,36,0,true,block_0x0000,129,129,17,0,false,0.00,128
Contract_0x60756c12f575a96425ad224ea926cbfbda11d05f.evm,ok,14672,20,50.00,false,0,155,155,181,28,0.0076,3,5,1.17,1.17,69,19,1,44,0,true,block_0x0000,155,155,29,0,false,0.00,188
Contract_0x607B80a3498F01f87b889486f4E7f82C98CF0584.evm,ok,12484,10,0.00,false,0,46,46,52,8,0.0251,3,4,1.13,1.13,23,3,1,18,0,false,block_0x0000,46,46,11,0,false,0.00,45
Contract_0x60c409d9135aae95d53b44fef6adf371db9260fb.evm,ok,12924,20,0.00,false,0,112,112,140,30,0.0113,3,10,1.25,1.25,55,14,1,29,0,true,block_0x0000,112,112,15,0,false,0.00,111
Contract_0x60dad3c9311391d9afa6637cdef7feec8e3a73cd.evm,ok,12496,10,0.00,false,0,81,81,83,4,0.0128,2,3,1.02,1.02,37,2,1,35,0,false,block_0x0000,81,81,16,0,false,0.00,80
Contract_0x617592b603a57B88dC4d2D9cFf180669390134bF.evm,ok,20008,20,50.00,false,0,274,274,323,51,0.0043,4,25,1.18,1.18,122,16,1,79,0,true,block_0x0000,274,274,35,0,false,0.00,307
Contract_0x6176A455b7F6741c84D9E3d479DebFCe0ba8443E.evm,ok,12496,10,0.00,false,0,39,39,51,14,0.0344,5,5,1.31,1.31,15,6,1,8,0,true,block_0x0000,39,39,12,0,false,0.00,38
Contract_0x6190a479cfafcb1637f5485366bcbce418a68a4d.evm,ok,12488,10,0.00,false,0,7,7,7,2,0.1667,2,2,1.00,1.00,3,1,1,3,0,false,block_0x0000,7,7,4,0,false,0.00,6
Contract_0x61CEAc48136d6782DBD83c09f51E23514D12470a.evm,ok,21964,30,33.33,false,0,351,351,399,50,0.0032,4,13,1.14,1.14,144,25,1,103,0,true,block_0x0000,351,351,38,0,false,0.00,452
Contract_0x6254146660259b6077f5cc1260d607d688f70bf8.evm,ok,18624,30,33.33,false,0,255,255,295,42,0.0046,4,12,1.16,1.16,114,23,1,85,0,true,block_0x0000,255,255,26,0,false,0.00,707
Contract_0x62ae810c2209702c1b1725c44107c413c1ab8231.evm,ok,12496,10,0.00,false,0,139,139,164,27,0.0085,3,10,1.18,1.18,68,8,1,44,0,false,block_0x0000,139,139,20,0,false,0.00,138
Contract_0x635c47ab07b9d6fc3a52f705d494e7c30c0323d2.evm,ok,16748,20,50.00,false,0,224,224,267,45,0.0053,3,8,1.19,1.19,102,26,1,61,0,true,block_0x0000,224,224,34,0,false,0.00,224
Contract_0x63c3d5c85bb42659eacc78a53b25d9b1b7a7bc8c.evm,ok,12912,10,100.00,false,0,102,102,128,28,0.0124,4,13,1.25,1.25,40,14,1,19,0,true,block_0x0000,102,102,32,0,false,0.00,134
Contract_0x6443589eee45dabdcf7c5ceb5e4375b6d786357d.evm,ok,12488,10,0.00,false,0,33,33,35,4,0.0331,2,3,1.06,1.06,14,2,1,12,0,false,block_0x0000,33,33,15,0,false,0.00,32
Contract_0x645ba5bd8ee885ff63222c5aadd9af3f0a2ff7da.evm,ok,12492,10,0.00,false,0,24,24,26,4,0.0471,3,2,1.08,1.08,9,3,1,8,0,true,block_0x0000,24,24,12,0,false,0.00,23
Contract_0x64e3edbcc38212ff5934d1106abb161781723531.evm,ok,13612,10,0.00,false,0,189,189,237,50,0.0067,4,8,1.25,1.25,80,23,1,39,0,true,block_0x0000,189,189,23,0,false,0.00,256
Contract_0x652594082f97392a1703d80985ab575085f34a4e.evm,ok,29912,40,50.00,false,0,612,612,696,86,0.0019,5,21,1.14,1.14,241,47,1,167,0,true,block_0x0000,612,612,64,0,false,0.00,695
Contract_0x6569c0b45cffbf6398454988613968b820a31ad0.evm,ok,16080,20,50.00,false,0,232,232,257,27,0.0048,4,10,1.11,1.11,94,12,1,72,0,true,block_0x0000,232,232,29,0,false,0.00,242
Contract_0x659d82b4f4c23c40feff2e3d65e4e1c7a38e20fd.evm,ok,13900,20,0.00,false,0,150,150,175,27,0.0078,3,6,1.17,1.17,63,18,1,41,0,true,block_0x0000,150,150,18,0,false,0.00,149
Contract_0x6666fC23AE6C26e8500cCD55A870cD4eDe49202c.evm,ok,12496,10,0.00,false,0,49,49,54,7,0.0230,2,3,1.10,1.10,21,5,1,16,0,false,block_0x0000,49,49,12,0,false,0.00,48
Contract_0x66718faccc5d6bd88cdf78797f9ecdb8745dae54.evm,ok,12484,10,0.00,false,0,33,33,41,10,0.0388,3,5,1.24,1.24,13,5,1,6,0,true,block_0x0000,33,33,10,0,false,0.00,59
Contract_0x66c19532d396b8d062e71bf88b058543ee0fde6c.evm,ok,39360,70,71.43,false,0,833,833,1168,337,0.0017,5,82,1.40,1.40,405,108,1,76,0,true,block_0x0000,833,833,38,0,false,0.00,1400
Contract_0x66ca1f903a43942992c41d610e8a33a951914d33.evm,ok,12496,10,0.00,false,0,101,101,127,28,0.0126,3,6,1.26,1.26,47,15,1,24,0,true,block_0x0000,101,101,15,0,false,0.00,101
Contract_0x6736077ae034e16f7fafd2d5ed1358370fda1f88.evm,ok,14948,20,50.00,false,0,146,146,174,30,0.0082,3,13,1.19,1.19,67,16,1,41,0,true,block_0x0000,146,146,18,0,false,0.00,145
Contract_0x67575a2a66f6cdb57faad0b632f99955512a675e.evm,ok,25868,30,66.67,false,0,445,445,547,104,0.0028,3,21,1.23,1.23,212,44,1,114,0,true,block_0x0000,445,445,45,0,false,0.00,713
Contract_0x679131f591b4f369acb8cd8c51e68596806c3916.evm,ok,12672,10,0.00,false,0,101,101,127,28,0.0126,4,5,1.26,1.26,45,16,1,21,0,true,block_0x0000,101,101,17,0,false,0.00,104
Contract_0x67ae39a2ee91d7258a86cd901b17527e19e493b3.evm,ok,21064,20,50.00,false,0,325,325,377,54,0.0036,5,16,1.16,1.16,143,23,1,94,0,true,block_0x0000,325,325,39,0,false,0.00,381
Contract_0x683074eca461124eaa58ea1dc04d37505ab16b78.evm,ok,21492,30,66.67,false,0,363,363,454,93,0.0035,4,40,1.25,1.25,140,35,1,68,0,true,block_0x0000,363,363,64,0,false,0.00,531
Contract_0x68CE5357c20AF3490fE2b787b8dddaf1050df66A.evm,ok,12848,10,0.00,false,0,100,100,113,15,0.0114,3,6,1.13,1.13,43,9,1,32,0,true,block_0x0000,100,100,20,0,false,0.00,99
Contract_0x68Eb4dE507C6802D73904A18FB228C7DC2981200.evm,ok,12764,10,0.00,false,0,94,94,106,14,0.0121,4,4,1.13,1.13,37,8,1,27,0,true,block_0x0000,94,94,27,0,false,0.00,93
Contract_0x68b01ea94fea112c6592334dc70dadbb23468f1c.evm,ok,13548,10,0.00,false,0,123,123,150,29,0.0100,2,6,1.22,1.22,53,21,1,26,0,true,block_0x0000,123,123,18,0,false,0.00,122
Contract_0x6946c3a405213cb52205019a56934d9a74f7c9e2.evm,ok,12420,10,0.00,false,0,37,37,39,4,0.0293,2,2,1.05,1.05,18,3,1,16,0,false,block_0x0000,37,37,16,0,false,0.00,36
Contract_0x697d15d97af389a5f7922efeceab39a688a74a99.evm,ok,31420,40,50.00,false,0,577,577,699,126,0.0021,4,30,1.21,1.21,249,69,2,133,1,true,block_0x0000,577,577,41,0,false,0.00,833
Contract_0x69c70ef84637e7584c6b20b41ed4665806d9f85c.evm,ok,21084,30,33.33,false,0,419,419,493,76,0.0028,3,23,1.18,1.18,180,34,1,112,0,true,block_0x0000,419,419,48,0,false,0.00,592
Contract_0x69fb5f70bedc6b14a2c89fbdfbb687d9022bc441.evm,ok,15836,10,100.00,false,0,132,132,169,39,0.0098,4,14,1.28,1.28,55,10,1,25,0,true,block_0x0000,132,132,20,0,false,0.00,797
Contract_0x6bcbde53b9bd2487b8d42142813ac893625cb460.evm,ok,18476,20,50.00,false,0,270,270,341,73,0.0047,5,20,1.26,1.26,111,28,1,48,0,true,block_0x0000,270,270,17,0,false,0.00,390
Contract_0x6c00887f34c017aa1febb9e5Da8EF9d0Cb264C2F.evm,ok,13820,10,0.00,false,0,136,136,155,21,0.0084,4,7,1.14,1.14,56,11,1,40,0,true,block_0x0000,136,136,22,0,false,0.00,247
Contract_0x6c103d85c15107dce19f5a75fc746227e610aabd.evm,ok,14956,10,0.00,false,0,225,225,266,43,0.0053,4,8,1.18,1.18,98,20,1,62,0,true,block_0x0000,225,225,27,0,false,0.00,253
Contract_0x6c146d74fd212a5950e765c67bd0871c47418c7d.evm,ok,14996,10,0.00,false,0,204,204,244,42,0.0059,3,12,1.20,1.20,84,14,1,46,0,true,block_0x0000,204,204,17,0,false,0.00,281
Contract_0x6c2b384401f5ac765bfe6d128d785480f0ff2e71.evm,ok,13456,40,0.00,false,0,104,104,118,16,0.0110,4,5,1.13,1.13,49,12,1,37,0,true,block_0x0000,104,104,21,0,false,0.00,103
Contract_0x6c92065e35c77a87324f7828c2dca2e2944dce4c.evm,ok,19444,20,50.00,false,0,302,302,414,114,0.0046,4,23,1.37,1.37,132,34,1,27,0,true,block_0x0000,302,302,23,0,false,0.00,1002
Contract_0x6d1d1da8145c26f37e032179e3434e293c3aea51.evm,ok,13036,10,0.00,false,0,142,142,173,33,0.0086,4,7,1.22,1.22,63,19,1,35,0,true,block_0x0000,142,142,19,0,false,0.00,144
Contract_0x6dd5d747ae12a1223e455e6da97e53a374e82fea.evm,ok,28860,40,75.00,false,0,536,536,644,110,0.0022,5,27,1.20,1.20,245,47,1,148,0,true,block_0x0000,536,536,43,0,false,0.00,801
Contract_0x6e08427f6f472342d0ce286c875956be232d6af4.evm,ok,13064,10,0.00,false,0,151,151,174,25,0.0077,2,12,1.15,1.15,72,11,1,49,0,true,block_0x0000,151,151,17,0,false,0.00,150
Contract_0x6e1699545fa5dfcc4ef892c95ac7e38dcf9665a4.evm,ok,12492,10,0.00,false,0,68,68,84,18,0.0184,4,11,1.24,1.24,25,4,1,12,0,true,block_0x0000,68,68,24,0,false,0.00,209
Contract_0x6e452121b2cecb231ab95756f2bb034d8d07f5c2.evm,ok,36080,50,80.00,false,0,745,745,860,117,0.0016,4,15,1.15,1.15,343,78,1,233,0,true,block_0x0000,745,745,63,0,false,0.00,988
Contract_0x6e53130ddff21e3bc963ee902005223b9a202106.evm,ok,12496,0,0.00,false,0,55,55,57,4,0.0192,2,3,1.04,1.04,22,2,1,20,0,false,block_0x0000,55,55,10,0,false,0.00,54
Contract_0x6e677DC4c02b9f5249888449cBF6b984fd8A5CFc.evm,ok,17884,20,50.00,false,0,206,206,259,55,0.0061,4,12,1.26,1.26,94,28,1,45,0,true,block_0x0000,206,206,21,0,false,0.00,359
Contract_0x6efb06cf568253a53c7511bd3c31ab28becb0192.evm,ok,15504,20,0.00,false,0,243,243,278,37,0.0047,3,6,1.14,1.14,111,21,1,78,0,true,block_0x0000,243,243,31,0,false,0.00,245
Contract_0x6f27e99adcaa431b5100049ad0bbfdda8b4de20b.evm,ok,12884,10,0.00,false,0,97,97,104,9,0.0112,2,5,1.07,1.07,47,4,1,40,0,true,block_0x0000,97,97,26,0,false,0.00,96
Contract_0x6f364f1e26c350129f3eabf9139ff1e51d569285.evm,ok,18076,20,50.00,false,0,213,213,250,39,0.0055,5,6,1.17,1.17,90,18,1,60,0,true,block_0x0000,213,213,19,0,false,0.00,609
Contract_0x6f9afee7645ed0f115f39a64346e7cb2cd17b26f.evm,ok,17172,20,50.00,false,0,244,244,277,35,0.0047,5,10,1.14,1.14,101,22,1,71,0,true,block_0x0000,244,244,26,0,false,0.00,257
Contract_0x6f9b79f6a76f4eaeecd0c9a110c7cb2dd6ce9e6b.evm,ok,23992,20,50.00,false,0,486,486,584,100,0.0025,3,24,1.20,1.20,234,39,1,139,0,true,block_0x0000,486,486,31,0,false,0.00,498
Contract_0x6fbb138ac2e9f780826ed10cc05211d9506d8ad9.evm,ok,21056,40,25.00,false,0,303,303,350,51,0.0038,4,6,1.16,1.16,134,29,2,94,1,true,block_0x0000,303,303,33,0,false,0.00,533
Contract_0x700a1d7ce704f843ec18747249852c28ce138aa7.evm,ok,22340,40,50.00,false,0,349,349,427,80,0.0035,4,16,1.22,1.22,157,39,1,81,0,true,block_0x0000,349,349,28,0,false,0.00,370
Contract_0x7038d3f7bebe25688b5e8b796024b54620a84384.evm,ok,12932,20,0.00,false,0,112,112,134,24,0.0108,3,9,1.20,1.20,49,12,1,29,0,true,block_0x0000,112,112,18,0,false,0.00,111
Contract_0x708aA4e8AaeAaD6074dD09cc4e5C52A70452eB39.evm,ok,12484,10,0.00,false,0,99,99,127,30,0.0131,4,6,1.28,1.28,45,12,1,20,0,true,block_0x0000,99,99,13,0,false,0.00,98
Contract_0x70e7f1ada9414640c701b49ccd78feffc8f8a571.evm,ok,14844,10,100.00,false,0,183,183,209,28,0.0063,4,9,1.14,1.14,78,15,1,55,0,true,block_0x0000,183,183,25,0,false,0.00,184
Contract_0x7149d21e781a891df0dd29d2abcd95380122ba45.evm,ok,14880,20,0.00,false,0,183,183,209,28,0.0063,4,9,1.14,1.14,78,15,1,55,0,true,block_0x0000,183,183,25,0,false,0.00,184
Contract_0x71bC1B46FaDd067E12b7D09BA3fb795Cd4BF040c.evm,ok,19068,30,33.33,false,0,268,268,304,38,0.0042,2,5,1.13,1.13,120,30,1,84,0,true,block_0x0000,268,268,50,0,false,0.00,302
Contract_0x71de0d9fea931b42297d94cac5ec915410e1da99.evm,ok,12492,10,0.00,false,0,70,70,88,20,0.0182,4,12,1.26,1.26,29,9,1,14,0,true,block_0x0000,70,70,40,0,false,0.00,126
Contract_0x72112ee2f2cfb1f8494e78e0c3166a77fb6a2d24.evm,ok,16084,20,50.00,false,0,235,235,279,46,0.0051,4,11,1.19,1.19,100,23,1,59,0,true,block_0x0000,235,235,29,0,false,0.00,288
Contract_0x7252857b10db7af06499351aaf5987ce25bd4198.evm,ok,12608,10,0.00,false,0,91,91,110,21,0.0134,3,4,1.21,1.21,38,15,1,21,0,true,block_0x0000,91,91,15,0,false,0.00,91
Contract_0x726a451e84db1d29e9cdb5323434c684acdce420.evm,ok,30256,40,75.00,false,0,512,512,614,104,0.0023,5,12,1.20,1.20,219,56,1,132,0,true,block_0x0000,512,512,53,0,false,0.00,845
Contract_0x72a40175f5f24cf3933c37c19ffe82dd1417e33c.evm,ok,16152,10,0.00,false,0,235,235,268,35,0.0049,3,9,1.14,1.14,103,19,1,72,0,true,block_0x0000,235,235,20,0,false,0.00,237
Contract_0x72b692ff1A154a27d9d35b396Ff94200828C46b4.evm,ok,12480,0,0.00,false,0,1,1,0,1,0.0000,0,0,0.00,0.00,0,0,1,1,0,false,block_0x0000,1,1,0,0,false,0.00,1
Contract_0x72fb7da8037f165ebae91cab7e30ac7cd8d90c2f.evm,ok,16020,10,100.00,false,0,221,221,255,36,0.0052,4,13,1.15,1.15,100,16,1,71,0,true,block_0x0000,221,221,19,0,false,0.00,220
Contract_0x736AEd44debEd3C273af836409deAaF6722671b2.evm,ok,13256,10,0.00,false,0,109,109,139,32,0.0118,5,5,1.28,1.28,40,14,1,17,0,true,block_0x0000,109,109,13,0,false,0.00,502
Contract_0x7383757C8a2F4cbc6A21a26e1F33a0fd95e7bb77.evm,ok,12856,10,0.00,false,0,126,126,147,23,0.0093,3,5,1.17,1.17,58,12,1,38,0,true,block_0x0000,126,126,21,0,false,0.00,125
Contract_0x7395ac9589a03dddfcff1c928ed1afbac3d7c32b.evm,ok,12488,10,0.00,false,0,49,49,56,9,0.0238,2,2,1.14,1.14,19,8,1,12,0,true,block_0x0000,49,49,15,0,false,0.00,73
Contract_0x73f5022bec0e01c0859634b0c7186301c5464b46.evm,ok,21496,20,50.00,false,0,376,376,466,92,0.0033,5,26,1.24,1.24,163,32,1,94,0,true,block_0x0000,376,376,42,0,false,0.00,929
Contract_0x73f76fb521799305111d6846f03fce037a9f350d.evm,ok,12888,10,0.00,false,0,112,112,139,29,0.0112,3,9,1.24,1.24,54,14,1,29,0,true,block_0x0000,112,112,15,0,false,0.00,111
Contract_0x749b689079787858cf34f120a5101b00a1d7dc78.evm,ok,12636,10,0.00,false,0,132,132,149,19,0.0086,5,9,1.13,1.13,60,6,1,48,0,false,block_0x0000,132,132,19,0,false,0.00,139
Contract_0x74F9595874b595c7A5af9cf78AC051C2E7387173.evm,ok,40612,70,85.71,false,0,1088,1088,1302,216,0.0011,5,28,1.20,1.20,508,105,1,302,0,true,block_0x0000,1088,1088,47,0,false,0.00,1167
Contract_0x74ac4dcf0c5ff3199495042bc418a6be3ccec984.evm,ok,12492,10,0.00,false,0,43,43,54,13,0.0299,4,6,1.26,1.26,18,8,1,9,0,true,block_0x0000,43,43,18,0,false,0.00,42
Contract_0x74f17805FBDDb0a345fC05C7E6EF2c7bD1A6b53f.evm,ok,13272,10,0.00,false,0,157,157,188,33,0.0077,4,7,1.20,1.20,69,13,1,41,0,true,block_0x0000,157,157,25,0,false,0.00,160
Contract_0x750eab388d8d2b0be4e6b19ad861458957c37306.evm,ok,14752,20,50.00,false,0,152,152,189,39,0.0082,5,10,1.24,1.24,61,19,1,31,0,true,block_0x0000,152,152,17,0,false,0.00,186
Contract_0x754e0b614b7359b22cf22458530798242d564560.evm,ok,17928,20,50.00,false,0,250,250,291,43,0.0047,4,7,1.16,1.16,110,32,1,72,0,true,block_0x0000,250,250,34,0,false,0.00,298
Contract_0x758f3f4ACc36EC1D9Df62ecA9b914db5958265e3.evm,ok,13928,20,0.00,false,0,130,130,151,23,0.0090,3,6,1.16,1.16,58,15,1,38,0,true,block_0x0000,130,130,43,0,false,0.00,226
Contract_0x759aD2faF96Ea898D00C924beF110beC22032c05.evm,ok,12528,10,0.00,false,0,69,69,83,16,0.0177,4,4,1.20,1.20,28,9,1,17,0,true,block_0x0000,69,69,21,0,false,0.00,270
Contract_0x76562bD67452359b68fACbfa2d0cc9c1999F566C.evm,ok,17948,30,33.33,false,0,204,204,238,36,0.0057,5,6,1.17,1.17,88,24,1,59,0,true,block_0x0000,204,204,33,0,false,0.00,259
Contract_0x7660ad136ed1b522bea4213da330ac124e91109f.evm,ok,12484,10,0.00,false,0,74,74,87,15,0.0161,4,4,1.18,1.18,29,8,1,21,0,true,block_0x0000,74,74,13,0,false,0.00,77
Contract_0x771d58b46d2cedeb47492dfb24b632e3e6783f8e.evm,ok,12492,10,0.00,false,0,141,141,169,30,0.0086,5,10,1.20,1.20,65,11,1,40,0,true,block_0x0000,141,141,21,0,false,0.00,156
Contract_0x77220f6e8d4aef984ca299c0ae2c56dd87a50541.evm,ok,12484,10,0.00,false,0,37,37,41,6,0.0308,2,2,1.11,1.11,16,5,1,12,0,true,block_0x0000,37,37,11,0,false,0.00,36
Contract_0x77675389619af950ad8a2c974a043e57336f2e43.evm,ok,14180,10,100.00,false,0,171,171,206,37,0.0071,4,13,1.20,1.20,78,15,1,51,0,true,block_0x0000,171,171,22,0,false,0.00,170
Contract_0x779e2e680fe3cc3144d3b1411a9c204072b26506.evm,ok,12432,10,0.00,false,0,77,77,97,22,0.0166,2,5,1.26,1.26,36,10,1,16,0,true,block_0x0000,77,77,11,0,false,0.00,76
Contract_0x781f19bdff0a35caf1af03b0576207a58984a032.evm,ok,12500,10,0.00,false,0,30,30,32,4,0.0368,2,3,1.07,1.07,13,2,1,11,0,false,block_0x0000,30,30,10,0,false,0.00,30
